Fecha,Incidentes,Pruebas t-1,Pruebas t-2,Pruebas t-3,Incidentes t-1,Incidentes t-2,Incidentes t-3,H t-1,H t-2,H t-3,H_UCI t-1,H_UCI t-2,H_UCI t-3,Defunciones t-1,Defunciones t-2,Defunciones t-3,Asintomaticos t-1,Asintomaticos t-2,Asintomaticos t-3,Sintomaticos t-1,Sintomaticos t-2,Sintomaticos t-3,Entradas t-1,Entradas t-2,Entradas t-3,Salidas t-1,Salidas t-2,Salidas t-3
2020-06-23,3.0,824.0,112.0,834.0,1.0,1.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,159790.49300000002,120957.94400000002,92512.882,158934.92099999994,118132.47099999999,94627.215
2020-06-24,2.0,1101.0,824.0,112.0,3.0,1.0,1.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,158184.55099999998,159790.49300000002,120957.94400000002,153830.274,158934.92099999994,118132.47099999999
2020-06-25,3.0,1053.0,1101.0,824.0,2.0,3.0,1.0,7.0,7.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,159411.825,158184.55099999998,159790.49300000002,158551.37,153830.274,158934.92099999994
2020-06-26,10.0,796.0,1053.0,1101.0,3.0,2.0,3.0,9.0,7.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,162945.869,159411.825,158184.55099999998,158864.141,158551.37,153830.274
2020-06-27,9.0,811.0,796.0,1053.0,10.0,3.0,2.0,9.0,9.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,1.0,179752.979,162945.869,159411.825,181303.75600000002,158864.141,158551.37
2020-06-28,1.0,998.0,811.0,796.0,9.0,10.0,3.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,5.0,4.0,152839.19199999998,179752.979,162945.869,160561.39299999998,181303.75600000002,158864.141
2020-06-29,4.0,194.0,998.0,811.0,1.0,9.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,5.0,159372.16199999998,152839.19199999998,179752.979,150499.139,160561.39299999998,181303.75600000002
2020-06-30,11.0,883.0,194.0,998.0,4.0,1.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,4.0,158574.03100000002,159372.16199999998,152839.19199999998,160850.60300000006,150499.139,160561.39299999998
2020-07-01,4.0,672.0,883.0,194.0,11.0,4.0,1.0,14.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0,2.0,156283.44400000002,158574.03100000002,159372.16199999998,156868.137,160850.60300000006,150499.139
2020-07-02,5.0,1539.0,672.0,883.0,4.0,11.0,4.0,13.0,14.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,5.0,0.0,162250.801,156283.44400000002,158574.03100000002,160263.04,156868.137,160850.60300000006
2020-07-03,3.0,702.0,1539.0,672.0,5.0,4.0,11.0,13.0,13.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,2.0,5.0,168406.13100000002,162250.801,156283.44400000002,166677.09,160263.04,156868.137
2020-07-04,5.0,348.0,702.0,1539.0,3.0,5.0,4.0,14.0,13.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0,2.0,179630.048,168406.13100000002,162250.801,181483.855,166677.09,160263.04
2020-07-05,2.0,776.0,348.0,702.0,5.0,3.0,5.0,14.0,14.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,6.0,155846.234,179630.048,168406.13100000002,164121.76400000002,181483.855,166677.09
2020-07-06,4.0,946.0,776.0,348.0,2.0,5.0,3.0,13.0,14.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,163972.146,155846.234,179630.048,151014.697,164121.76400000002,181483.855
2020-07-07,8.0,990.0,946.0,776.0,4.0,2.0,5.0,12.0,13.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,172723.16600000003,163972.146,155846.234,173024.14399999997,151014.697,164121.76400000002
2020-07-08,11.0,1031.0,990.0,946.0,8.0,4.0,2.0,17.0,12.0,13.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,2.0,0.0,171238.73200000002,172723.16600000003,163972.146,172647.01299999998,173024.14399999997,151014.697
2020-07-09,7.0,906.0,1031.0,990.0,11.0,8.0,4.0,18.0,17.0,12.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,9.0,6.0,2.0,167178.807,171238.73200000002,172723.16600000003,168269.47100000002,172647.01299999998,173024.14399999997
2020-07-10,9.0,932.0,906.0,1031.0,7.0,11.0,8.0,18.0,18.0,17.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,9.0,6.0,177705.11899999998,167178.807,171238.73200000002,175964.914,168269.47100000002,172647.01299999998
2020-07-11,21.0,826.0,932.0,906.0,9.0,7.0,11.0,18.0,18.0,18.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,4.0,9.0,194574.145,177705.11899999998,167178.807,197149.443,175964.914,168269.47100000002
2020-07-12,7.0,843.0,826.0,932.0,21.0,9.0,7.0,22.0,18.0,18.0,2.0,2.0,2.0,0.0,0.0,0.0,11.0,1.0,2.0,8.0,8.0,4.0,165254.72000000006,194574.145,177705.11899999998,173884.05399999997,197149.443,175964.914
2020-07-13,4.0,719.0,843.0,826.0,7.0,21.0,9.0,21.0,22.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,11.0,1.0,6.0,8.0,8.0,358129.76700000005,165254.72000000006,194574.145,385283.943,173884.05399999997,197149.443
2020-07-14,6.0,1052.0,719.0,843.0,4.0,7.0,21.0,20.0,21.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,6.0,8.0,172396.31900000002,358129.76700000005,165254.72000000006,172792.293,385283.943,173884.05399999997
2020-07-15,5.0,1193.0,1052.0,719.0,6.0,4.0,7.0,20.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,6.0,168561.9,172396.31900000002,358129.76700000005,169362.37399999998,172792.293,385283.943
2020-07-16,22.0,1111.0,1193.0,1052.0,5.0,6.0,4.0,19.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,3.0,177450.77300000002,168561.9,172396.31900000002,177236.878,169362.37399999998,172792.293
2020-07-17,25.0,938.0,1111.0,1193.0,22.0,5.0,6.0,21.0,19.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,16.0,2.0,4.0,183410.831,177450.77300000002,168561.9,181253.87300000002,177236.878,169362.37399999998
2020-07-18,20.0,848.0,938.0,1111.0,25.0,22.0,5.0,21.0,21.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,20.0,16.0,2.0,193951.75,183410.831,177450.77300000002,195566.32,181253.87300000002,177236.878
2020-07-19,20.0,0.0,848.0,938.0,20.0,25.0,22.0,21.0,21.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,9.0,20.0,16.0,165278.668,193951.75,183410.831,173809.93899999998,195566.32,181253.87300000002
2020-07-20,13.0,532.0,0.0,848.0,20.0,20.0,25.0,20.0,21.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,6.0,3.0,18.0,9.0,20.0,169472.128,165278.668,193951.75,158386.77000000002,173809.93899999998,195566.32
2020-07-21,30.0,2097.0,532.0,0.0,13.0,20.0,20.0,20.0,20.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,6.0,11.0,18.0,9.0,173003.34499999994,169472.128,165278.668,175789.62800000006,158386.77000000002,173809.93899999998
2020-07-22,75.0,1637.0,2097.0,532.0,30.0,13.0,20.0,16.0,20.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,11.0,23.0,11.0,18.0,168856.034,173003.34499999994,169472.128,168819.918,175789.62800000006,158386.77000000002
2020-07-23,61.0,1320.0,1637.0,2097.0,75.0,30.0,13.0,16.0,16.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,8.0,1.0,50.0,23.0,11.0,169433.78600000002,168856.034,173003.34499999994,169833.668,168819.918,175789.62800000006
2020-07-24,55.0,1478.0,1320.0,1637.0,61.0,75.0,30.0,16.0,16.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,22.0,8.0,47.0,50.0,23.0,177668.41199999995,169433.78600000002,168856.034,175962.62600000002,169833.668,168819.918
2020-07-25,66.0,1427.0,1478.0,1320.0,55.0,61.0,75.0,18.0,16.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,24.0,22.0,27.0,47.0,50.0,192818.861,177668.41199999995,169433.78600000002,195512.062,175962.62600000002,169833.668
2020-07-26,49.0,1466.0,1427.0,1478.0,66.0,55.0,61.0,19.0,18.0,16.0,2.0,2.0,1.0,0.0,0.0,0.0,42.0,40.0,24.0,29.0,27.0,47.0,158436.281,192818.861,177668.41199999995,164509.374,195512.062,175962.62600000002
2020-07-27,29.0,1039.0,1466.0,1427.0,49.0,66.0,55.0,25.0,19.0,18.0,2.0,2.0,2.0,0.0,0.0,0.0,17.0,42.0,40.0,25.0,29.0,27.0,165311.34699999998,158436.281,192818.861,152683.31,164509.374,195512.062
2020-07-28,50.0,1087.0,1039.0,1466.0,29.0,49.0,66.0,35.0,25.0,19.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,17.0,42.0,24.0,25.0,29.0,169349.93199999994,165311.34699999998,158436.281,173306.392,152683.31,164509.374
2020-07-29,89.0,1286.0,1087.0,1039.0,50.0,29.0,49.0,52.0,35.0,25.0,1.0,1.0,2.0,0.0,0.0,0.0,21.0,9.0,17.0,31.0,24.0,25.0,171149.466,169349.93199999994,165311.34699999998,172167.28499999995,173306.392,152683.31
2020-07-30,84.0,1762.0,1286.0,1087.0,89.0,50.0,29.0,56.0,52.0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,29.0,21.0,9.0,66.0,31.0,24.0,168140.04100000003,171149.466,169349.93199999994,169396.82,172167.28499999995,173306.392
2020-07-31,52.0,1771.0,1762.0,1286.0,84.0,89.0,50.0,54.0,56.0,52.0,1.0,2.0,1.0,0.0,0.0,0.0,16.0,29.0,21.0,50.0,66.0,31.0,175268.99599999998,168140.04100000003,171149.466,173495.00100000002,169396.82,172167.28499999995
2020-08-01,97.0,1315.0,1771.0,1762.0,52.0,84.0,89.0,60.0,54.0,56.0,2.0,1.0,2.0,0.0,0.0,0.0,19.0,16.0,29.0,34.0,50.0,66.0,182601.85000000003,175268.99599999998,168140.04100000003,186754.135,173495.00100000002,169396.82
2020-08-02,49.0,1767.0,1315.0,1771.0,97.0,52.0,84.0,60.0,60.0,54.0,2.0,2.0,1.0,0.0,0.0,0.0,32.0,19.0,16.0,45.0,34.0,50.0,159848.54,182601.85000000003,175268.99599999998,167651.00600000002,186754.135,173495.00100000002
2020-08-03,31.0,745.0,1767.0,1315.0,49.0,97.0,52.0,64.0,60.0,60.0,2.0,2.0,2.0,0.0,0.0,0.0,16.0,32.0,19.0,29.0,45.0,34.0,154852.015,159848.54,182601.85000000003,143124.97699999998,167651.00600000002,186754.135
2020-08-04,90.0,966.0,745.0,1767.0,31.0,49.0,97.0,73.0,64.0,60.0,5.0,2.0,2.0,0.0,0.0,0.0,11.0,16.0,32.0,28.0,29.0,45.0,172561.576,154852.015,159848.54,173050.134,143124.97699999998,167651.00600000002
2020-08-05,77.0,1206.0,966.0,745.0,90.0,31.0,49.0,76.0,73.0,64.0,4.0,5.0,2.0,0.0,0.0,0.0,26.0,11.0,16.0,67.0,28.0,29.0,171713.99000000002,172561.576,154852.015,171859.97999999998,173050.134,143124.97699999998
2020-08-06,117.0,1719.0,1206.0,966.0,77.0,90.0,31.0,72.0,76.0,73.0,6.0,4.0,5.0,0.0,0.0,0.0,15.0,26.0,11.0,60.0,67.0,28.0,175476.24,171713.99000000002,172561.576,175656.06699999998,171859.97999999998,173050.134
2020-08-07,86.0,1703.0,1719.0,1206.0,117.0,77.0,90.0,79.0,72.0,76.0,8.0,6.0,4.0,0.0,0.0,0.0,22.0,15.0,26.0,61.0,60.0,67.0,179821.05899999998,175476.24,171713.99000000002,179310.31,175656.06699999998,171859.97999999998
2020-08-08,98.0,1690.0,1703.0,1719.0,86.0,117.0,77.0,49.0,79.0,72.0,10.0,8.0,6.0,0.0,0.0,0.0,36.0,22.0,15.0,67.0,61.0,60.0,190862.225,179821.05899999998,175476.24,191797.407,179310.31,175656.06699999998
2020-08-09,44.0,1759.0,1690.0,1703.0,98.0,86.0,117.0,58.0,49.0,79.0,10.0,10.0,8.0,0.0,0.0,0.0,30.0,36.0,22.0,48.0,67.0,61.0,165027.61999999994,190862.225,179821.05899999998,170690.99,191797.407,179310.31
2020-08-10,40.0,585.0,1759.0,1690.0,44.0,98.0,86.0,66.0,58.0,49.0,11.0,10.0,10.0,0.0,0.0,0.0,9.0,30.0,36.0,32.0,48.0,67.0,161799.261,165027.61999999994,190862.225,155182.036,170690.99,191797.407
2020-08-11,119.0,1105.0,585.0,1759.0,40.0,44.0,98.0,63.0,66.0,58.0,9.0,11.0,10.0,0.0,0.0,0.0,14.0,9.0,30.0,27.0,32.0,48.0,177547.482,161799.261,165027.61999999994,179632.799,155182.036,170690.99
2020-08-12,131.0,1903.0,1105.0,585.0,119.0,40.0,44.0,52.0,63.0,66.0,10.0,9.0,11.0,1.0,0.0,0.0,36.0,14.0,9.0,86.0,27.0,32.0,172912.164,177547.482,161799.261,172515.73200000002,179632.799,155182.036
2020-08-13,139.0,1574.0,1903.0,1105.0,131.0,119.0,40.0,52.0,52.0,63.0,10.0,10.0,9.0,0.0,1.0,0.0,38.0,36.0,14.0,75.0,86.0,27.0,176602.12699999995,172912.164,177547.482,179460.06699999995,172515.73200000002,179632.799
2020-08-14,137.0,1989.0,1574.0,1903.0,139.0,131.0,119.0,64.0,52.0,52.0,13.0,10.0,10.0,0.0,0.0,1.0,65.0,38.0,36.0,79.0,75.0,86.0,185885.001,176602.12699999995,172912.164,181258.264,179460.06699999995,172515.73200000002
2020-08-15,153.0,2140.0,1989.0,1574.0,137.0,139.0,131.0,73.0,64.0,52.0,14.0,13.0,10.0,0.0,0.0,0.0,54.0,65.0,38.0,87.0,79.0,75.0,192362.406,185885.001,176602.12699999995,193609.512,181258.264,179460.06699999995
2020-08-16,81.0,2065.0,2140.0,1989.0,153.0,137.0,139.0,78.0,73.0,64.0,13.0,14.0,13.0,2.0,0.0,0.0,57.0,54.0,65.0,81.0,87.0,79.0,164805.861,192362.406,185885.001,169534.81699999998,193609.512,181258.264
2020-08-17,97.0,2034.0,2065.0,2140.0,81.0,153.0,137.0,77.0,78.0,73.0,12.0,13.0,14.0,0.0,2.0,0.0,23.0,57.0,54.0,53.0,81.0,87.0,167444.19499999998,164805.861,192362.406,160949.68399999998,169534.81699999998,193609.512
2020-08-18,116.0,829.0,2034.0,2065.0,97.0,81.0,153.0,98.0,77.0,78.0,15.0,12.0,13.0,0.0,0.0,2.0,21.0,23.0,57.0,75.0,53.0,81.0,179478.19,167444.19499999998,164805.861,184698.039,160949.68399999998,169534.81699999998
2020-08-19,120.0,1912.0,829.0,2034.0,116.0,97.0,81.0,100.0,98.0,77.0,17.0,15.0,12.0,1.0,0.0,0.0,28.0,21.0,23.0,75.0,75.0,53.0,175155.081,179478.19,167444.19499999998,175702.167,184698.039,160949.68399999998
2020-08-20,163.0,1868.0,1912.0,829.0,120.0,116.0,97.0,106.0,100.0,98.0,15.0,17.0,15.0,0.0,1.0,0.0,30.0,28.0,21.0,95.0,75.0,75.0,178287.72600000002,175155.081,179478.19,179595.68399999998,175702.167,184698.039
2020-08-21,245.0,2123.0,1868.0,1912.0,163.0,120.0,116.0,112.0,106.0,100.0,15.0,15.0,17.0,1.0,0.0,1.0,46.0,30.0,28.0,129.0,95.0,75.0,180016.591,178287.72600000002,175155.081,178205.76400000002,179595.68399999998,175702.167
2020-08-22,266.0,2312.0,2123.0,1868.0,245.0,163.0,120.0,116.0,112.0,106.0,16.0,15.0,15.0,0.0,1.0,0.0,99.0,46.0,30.0,188.0,129.0,95.0,181738.789,180016.591,178287.72600000002,183453.385,178205.76400000002,179595.68399999998
2020-08-23,200.0,2324.0,2312.0,2123.0,266.0,245.0,163.0,120.0,116.0,112.0,18.0,16.0,15.0,0.0,0.0,1.0,66.0,99.0,46.0,194.0,188.0,129.0,158703.782,181738.789,180016.591,163917.91199999998,183453.385,178205.76400000002
2020-08-24,189.0,1952.0,2324.0,2312.0,200.0,266.0,245.0,120.0,120.0,116.0,19.0,18.0,16.0,0.0,0.0,0.0,58.0,66.0,99.0,122.0,194.0,188.0,157648.108,158703.782,181738.789,146382.94199999998,163917.91199999998,183453.385
2020-08-25,356.0,1537.0,1952.0,2324.0,189.0,200.0,266.0,164.0,120.0,120.0,21.0,19.0,18.0,1.0,0.0,0.0,48.0,58.0,66.0,104.0,122.0,194.0,163601.26,157648.108,158703.782,166634.31699999998,146382.94199999998,163917.91199999998
2020-08-26,247.0,2730.0,1537.0,1952.0,356.0,189.0,200.0,166.0,164.0,120.0,22.0,21.0,19.0,1.0,1.0,0.0,90.0,48.0,58.0,212.0,104.0,122.0,163412.473,163601.26,157648.108,164753.64200000002,166634.31699999998,146382.94199999998
2020-08-27,309.0,1516.0,2730.0,1537.0,247.0,356.0,189.0,168.0,166.0,164.0,24.0,22.0,21.0,0.0,1.0,1.0,94.0,90.0,48.0,174.0,212.0,104.0,165629.22799999994,163412.473,163601.26,167874.99200000006,164753.64200000002,166634.31699999998
2020-08-28,364.0,2805.0,1516.0,2730.0,309.0,247.0,356.0,166.0,168.0,166.0,24.0,24.0,22.0,1.0,0.0,1.0,101.0,94.0,90.0,219.0,174.0,212.0,169706.77399999998,165629.22799999994,163412.473,170121.265,167874.99200000006,164753.64200000002
2020-08-29,256.0,2956.0,2805.0,1516.0,364.0,309.0,247.0,180.0,166.0,168.0,25.0,24.0,24.0,0.0,1.0,0.0,101.0,101.0,94.0,246.0,219.0,174.0,173950.83399999997,169706.77399999998,165629.22799999994,177862.58899999995,170121.265,167874.99200000006
2020-08-30,322.0,2214.0,2956.0,2805.0,256.0,364.0,309.0,185.0,180.0,166.0,29.0,25.0,24.0,0.0,0.0,1.0,86.0,101.0,101.0,162.0,246.0,219.0,142656.019,173950.83399999997,169706.77399999998,147870.115,177862.58899999995,170121.265
2020-08-31,277.0,2818.0,2214.0,2956.0,322.0,256.0,364.0,189.0,185.0,180.0,33.0,29.0,25.0,0.0,0.0,0.0,77.0,86.0,101.0,191.0,162.0,246.0,146555.218,142656.019,173950.83399999997,134593.305,147870.115,177862.58899999995
2020-09-01,328.0,2578.0,2818.0,2214.0,277.0,322.0,256.0,242.0,189.0,185.0,34.0,33.0,29.0,0.0,0.0,0.0,66.0,77.0,86.0,186.0,191.0,162.0,154876.38199999998,146555.218,142656.019,156006.15600000002,134593.305,147870.115
2020-09-02,447.0,2987.0,2578.0,2818.0,328.0,277.0,322.0,207.0,242.0,189.0,36.0,34.0,33.0,1.0,0.0,0.0,75.0,66.0,77.0,220.0,186.0,191.0,152851.291,154876.38199999998,146555.218,152756.505,156006.15600000002,134593.305
2020-09-03,403.0,2853.0,2987.0,2578.0,447.0,328.0,277.0,225.0,207.0,242.0,39.0,36.0,34.0,0.0,1.0,0.0,121.0,75.0,66.0,305.0,220.0,186.0,149005.18,152851.291,154876.38199999998,149141.233,152756.505,156006.15600000002
2020-09-04,414.0,2547.0,2853.0,2987.0,403.0,447.0,328.0,219.0,225.0,207.0,51.0,39.0,36.0,2.0,0.0,1.0,101.0,121.0,75.0,283.0,305.0,220.0,154534.91700000002,149005.18,152851.291,154905.307,149141.233,152756.505
2020-09-05,423.0,2985.0,2547.0,2853.0,414.0,403.0,447.0,224.0,219.0,225.0,48.0,51.0,39.0,1.0,2.0,0.0,106.0,101.0,121.0,280.0,283.0,305.0,163738.941,154534.91700000002,149005.18,167669.334,154905.307,149141.233
2020-09-06,291.0,2218.0,2985.0,2547.0,423.0,414.0,403.0,235.0,224.0,219.0,50.0,48.0,51.0,0.0,1.0,2.0,89.0,106.0,101.0,289.0,280.0,283.0,137943.738,163738.941,154534.91700000002,145858.436,167669.334,154905.307
2020-09-07,251.0,2178.0,2218.0,2985.0,291.0,423.0,414.0,265.0,235.0,224.0,50.0,50.0,48.0,3.0,0.0,1.0,68.0,89.0,106.0,212.0,289.0,280.0,135795.315,137943.738,163738.941,124140.37,145858.436,167669.334
2020-09-08,384.0,2124.0,2178.0,2218.0,251.0,291.0,423.0,304.0,265.0,235.0,56.0,50.0,50.0,1.0,3.0,0.0,61.0,68.0,89.0,194.0,212.0,289.0,143429.584,135795.315,137943.738,144883.913,124140.37,145858.436
2020-09-09,478.0,3029.0,2124.0,2178.0,384.0,251.0,291.0,314.0,304.0,265.0,56.0,56.0,50.0,2.0,1.0,3.0,92.0,61.0,68.0,262.0,194.0,212.0,144286.522,143429.584,135795.315,145378.633,144883.913,124140.37
2020-09-10,458.0,2989.0,3029.0,2124.0,478.0,384.0,251.0,337.0,314.0,304.0,62.0,56.0,56.0,2.0,2.0,1.0,111.0,92.0,61.0,357.0,262.0,194.0,149809.555,144286.522,143429.584,149747.738,145378.633,144883.913
2020-09-11,477.0,3442.0,2989.0,3029.0,458.0,478.0,384.0,339.0,337.0,314.0,60.0,62.0,56.0,6.0,2.0,2.0,140.0,111.0,92.0,276.0,357.0,262.0,160736.58299999998,149809.555,144286.522,158575.89,149747.738,145378.633
2020-09-12,466.0,3522.0,3442.0,2989.0,477.0,458.0,478.0,344.0,339.0,337.0,60.0,60.0,62.0,4.0,6.0,2.0,148.0,140.0,111.0,286.0,276.0,357.0,168956.93800000002,160736.58299999998,149809.555,171380.736,158575.89,149747.738
2020-09-13,462.0,3102.0,3522.0,3442.0,466.0,477.0,458.0,346.0,344.0,339.0,61.0,60.0,60.0,2.0,4.0,6.0,131.0,148.0,140.0,300.0,286.0,276.0,134187.282,168956.93800000002,160736.58299999998,143519.548,171380.736,158575.89
2020-09-14,530.0,2132.0,3102.0,3522.0,462.0,466.0,477.0,344.0,346.0,344.0,60.0,61.0,60.0,3.0,2.0,4.0,148.0,131.0,148.0,275.0,300.0,286.0,132992.03,134187.282,168956.93800000002,124798.854,143519.548,171380.736
2020-09-15,500.0,3341.0,2132.0,3102.0,530.0,462.0,466.0,330.0,344.0,346.0,58.0,60.0,61.0,1.0,3.0,2.0,153.0,148.0,131.0,350.0,275.0,300.0,145257.492,132992.03,134187.282,149792.586,124798.854,143519.548
2020-09-16,464.0,3287.0,3341.0,2132.0,500.0,530.0,462.0,328.0,330.0,344.0,59.0,58.0,60.0,7.0,1.0,3.0,142.0,153.0,148.0,300.0,350.0,275.0,149897.034,145257.492,132992.03,142411.267,149792.586,124798.854
2020-09-17,647.0,3497.0,3287.0,3341.0,464.0,500.0,530.0,330.0,328.0,330.0,58.0,59.0,58.0,0.0,7.0,1.0,146.0,142.0,153.0,269.0,300.0,350.0,147665.19199999998,149897.034,145257.492,144724.15099999998,142411.267,149792.586
2020-09-18,609.0,4220.0,3497.0,3287.0,647.0,464.0,500.0,317.0,330.0,328.0,59.0,58.0,59.0,2.0,0.0,7.0,182.0,146.0,142.0,402.0,269.0,300.0,145598.60100000002,147665.19199999998,149897.034,143746.52599999998,144724.15099999998,142411.267
2020-09-19,592.0,3584.0,4220.0,3497.0,609.0,647.0,464.0,312.0,317.0,330.0,59.0,59.0,58.0,0.0,2.0,0.0,206.0,182.0,146.0,332.0,402.0,269.0,146928.47299999994,145598.60100000002,147665.19199999998,149504.089,143746.52599999998,144724.15099999998
2020-09-20,273.0,4032.0,3584.0,4220.0,592.0,609.0,647.0,314.0,312.0,317.0,59.0,59.0,59.0,3.0,0.0,2.0,174.0,206.0,182.0,309.0,332.0,402.0,126230.479,146928.47299999994,145598.60100000002,131774.414,149504.089,143746.52599999998
2020-09-21,288.0,2247.0,4032.0,3584.0,273.0,592.0,609.0,317.0,314.0,312.0,59.0,59.0,59.0,0.0,3.0,0.0,75.0,174.0,206.0,174.0,309.0,332.0,117277.84199999999,126230.479,146928.47299999994,108554.322,131774.414,149504.089
2020-09-22,486.0,2547.0,2247.0,4032.0,288.0,273.0,592.0,317.0,317.0,314.0,59.0,59.0,59.0,3.0,0.0,3.0,103.0,75.0,174.0,158.0,174.0,309.0,134895.05599999998,117277.84199999999,126230.479,135630.30800000002,108554.322,131774.414
2020-09-23,455.0,4153.0,2547.0,2247.0,486.0,288.0,273.0,321.0,317.0,317.0,58.0,59.0,59.0,3.0,3.0,0.0,169.0,103.0,75.0,247.0,158.0,174.0,134388.539,134895.05599999998,117277.84199999999,133303.298,135630.30800000002,108554.322
2020-09-24,701.0,3773.0,4153.0,2547.0,455.0,486.0,288.0,323.0,321.0,317.0,57.0,58.0,59.0,3.0,3.0,3.0,145.0,169.0,103.0,300.0,247.0,158.0,141859.918,134388.539,134895.05599999998,141361.08800000002,133303.298,135630.30800000002
2020-09-25,431.0,7704.0,3773.0,4153.0,701.0,455.0,486.0,322.0,323.0,321.0,58.0,57.0,58.0,3.0,3.0,3.0,267.0,145.0,169.0,381.0,300.0,247.0,143628.419,141859.918,134388.539,144174.112,141361.08800000002,133303.298
2020-09-26,470.0,2301.0,7704.0,3773.0,431.0,701.0,455.0,322.0,322.0,323.0,58.0,58.0,57.0,2.0,3.0,3.0,162.0,267.0,145.0,259.0,381.0,300.0,153649.801,143628.419,141859.918,157452.95500000002,144174.112,141361.08800000002
2020-09-27,415.0,1192.0,2301.0,7704.0,470.0,431.0,701.0,331.0,322.0,322.0,63.0,58.0,58.0,2.0,2.0,3.0,194.0,162.0,267.0,263.0,259.0,381.0,123877.022,153649.801,143628.419,126814.509,157452.95500000002,144174.112
2020-09-28,217.0,2695.0,1192.0,2301.0,415.0,470.0,431.0,340.0,331.0,322.0,64.0,63.0,58.0,2.0,2.0,2.0,126.0,194.0,162.0,233.0,263.0,259.0,118197.559,123877.022,153649.801,107354.255,126814.509,157452.95500000002
2020-09-29,383.0,2122.0,2695.0,1192.0,217.0,415.0,470.0,343.0,340.0,331.0,68.0,64.0,63.0,1.0,2.0,2.0,82.0,126.0,194.0,159.0,233.0,263.0,134967.452,118197.559,123877.022,135828.9,107354.255,126814.509
2020-09-30,394.0,3785.0,2122.0,2695.0,383.0,217.0,415.0,329.0,343.0,340.0,70.0,68.0,64.0,4.0,1.0,2.0,116.0,82.0,126.0,254.0,159.0,233.0,133342.177,134967.452,118197.559,133364.19400000002,135828.9,107354.255
2020-10-01,432.0,3643.0,3785.0,2122.0,394.0,383.0,217.0,321.0,329.0,343.0,70.0,70.0,68.0,3.0,4.0,1.0,148.0,116.0,82.0,234.0,254.0,159.0,140619.274,133342.177,134967.452,138648.61500000002,133364.19400000002,135828.9
2020-10-02,433.0,3258.0,3643.0,3785.0,432.0,394.0,383.0,324.0,321.0,329.0,71.0,70.0,70.0,0.0,3.0,4.0,124.0,148.0,116.0,280.0,234.0,254.0,139270.141,140619.274,133342.177,138070.381,138648.61500000002,133364.19400000002
